DAYS,DAYS_TO_DELISTING,TICKER,DATE,OPEN,HIGH,LOW,CLOSE,ADJ_CLOSE,VOLUME,52W_HIGH,52W_LOW,CLOSE_MA50,ABOVE_MA50,CLOSE_MA200,ABOVE_MA200,DOLLAR_VOLUME,VOLUME_MA20,VOLUME_RATIO,PRICE_RANGE_PCT,CLOSE_TO_CLOSE_RETURN,INTRADAY_RETURN,OVERNIGHT_RETURN,DAILY_RANGE_PCT,VOLATILITY_20D,VOLATILITY_20D_ANN,HISTORICAL_MAX_CLOSE_TO_CLOSE_RETURN,DATE_HISTORICAL_MAX_CLOSE_TO_CLOSE_RETURN,HISTORICAL_MIN_CLOSE_TO_CLOSE_RETURN,DATE_HISTORICAL_MIN_CLOSE_TO_CLOSE_RETURN,HISTORICAL_VOLATILITY,DATE_HISTORICAL_VOLATILITY,HISTORICAL_HIGH,DATE_HISTORICAL_HIGH,HISTORICAL_LOW,DATE_HISTORICAL_LOW,MAX_VOLUME,DATE_MAX_VOLUME
1774,7951,TEF,19940616,3.681588888,3.704385042,3.658792973,3.67019105,0.82143873,1208534,4.2059021,2.712749958,3.68514441,0,3.5425041,0,4444733.883,2354916.058,0.513196212,0.012383802,-0.018292662,-0.003095902,-0.01524405,0.012460959,0.017360406,0.275587898,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.67019105,19940616,120264471,19900126
1775,7950,TEF,19940617,3.658792973,3.658792973,3.635997057,3.647394896,0.816336811,1046226,4.2059021,2.712749958,3.683664037,0,3.543547789,0,3815999.455,2230278.91,0.46910097,0.006230447,-0.006210955,-0.003115256,-0.003105581,0.006269509,0.017165344,0.272491395,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.647394896,19940617,120264471,19900126
1776,7949,TEF,19940620,3.533413887,3.635997057,3.522016048,3.62459898,0.811234653,2331527,4.2059021,2.712749958,3.68134776,0,3.544354269,0,8379983.736,2239921.585,1.040896706,0.032258041,-0.006250064,0.025806513,-0.031249978,0.032362433,0.017177346,0.272681915,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.62459898,19940620,120264471,19900126
1777,7948,TEF,19940621,3.62459898,3.62459898,3.465024948,3.487821102,0.780622005,2074906,4.2059021,2.712749958,3.673758479,0,3.54379175,0,7315734.719,2224205.815,0.932875,0.044025293,-0.037735873,-0.037736003,0,0.04605278,0.018772065,0.297997292,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.487821102,19940621,120264471,19900126
1778,7947,TEF,19940622,3.590404034,3.613199949,3.579005957,3.613199949,0.808683455,1230467,4.2059021,2.712749958,3.671383635,0,3.544482378,0,4431898.442,2129564.023,0.577802304,0.009523717,0.035947551,0.006349123,0.029411753,0.009554047,0.020928075,0.332222899,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.613199949,19940622,120264471,19900126
1779,7946,TEF,19940623,3.613199949,3.647394896,3.601802111,3.635997057,0.81378597,785218,4.2059021,2.712749958,3.669995926,0,3.545392972,0,2849083.437,2001531.069,0.392308674,0.012618395,0.006309657,0.006309396,0,0.012658326,0.020482761,0.325153752,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.635997057,19940623,120264471,19900126
1780,7945,TEF,19940624,3.647394896,3.681588888,3.601802111,3.613199949,0.808683455,1639526,4.2059021,2.712749958,3.667768633,0,3.546067669,0,5955081.39,1967054.395,0.833492965,0.021875004,-0.006270095,-0.00937517,0.003134722,0.022151905,0.020504646,0.325501167,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.613199949,19940624,120264471,19900126
1781,7944,TEF,19940627,3.647394896,3.658792973,3.62459898,3.647394896,0.816336811,6554816,4.2059021,2.712749958,3.666969663,0,3.5470759,0,23883098.84,2403984.072,2.726647017,0.009374908,0.00946397,0,0.009463895,0.009433869,0.020639784,0.327646412,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.647394896,19940627,120264471,19900126
1782,7943,TEF,19940628,3.67019105,3.692986965,3.635997057,3.67019105,0.82143873,2535508,4.2059021,2.712749958,3.667095992,1,3.548300926,1,9296165.463,2416510.16,1.049243674,0.015527777,0.006249772,0,0.006249982,0.015673805,0.020198354,0.320638933,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.67019105,19940628,120264471,19900126
1783,7942,TEF,19940629,3.67019105,3.738579988,3.67019105,3.738579988,0.836745024,3103585,4.2059021,2.712749958,3.669899286,1,3.55019425,1,11532250.48,2481945.859,1.250464424,0.018633618,0.018633519,0.018633618,0,0.018633618,0.019300946,0.306393018,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.738579988,19940629,120264471,19900126
1784,7941,TEF,19940630,3.727181911,3.727181911,3.67019105,3.67019105,0.82143873,1607723,4.2059021,2.712749958,3.669910727,1,3.551388248,1,5931192.405,2398686.539,0.670251395,0.015290604,-0.018292662,-0.015290604,-0.003048772,0.015528037,0.018994027,0.301520828,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.67019105,19940630,120264471,19900126
