DAYS,DAYS_TO_DELISTING,TICKER,DATE,OPEN,HIGH,LOW,CLOSE,ADJ_CLOSE,VOLUME,52W_HIGH,52W_LOW,CLOSE_MA50,ABOVE_MA50,CLOSE_MA200,ABOVE_MA200,DOLLAR_VOLUME,VOLUME_MA20,VOLUME_RATIO,PRICE_RANGE_PCT,CLOSE_TO_CLOSE_RETURN,INTRADAY_RETURN,OVERNIGHT_RETURN,DAILY_RANGE_PCT,VOLATILITY_20D,VOLATILITY_20D_ANN,HISTORICAL_MAX_CLOSE_TO_CLOSE_RETURN,DATE_HISTORICAL_MAX_CLOSE_TO_CLOSE_RETURN,HISTORICAL_MIN_CLOSE_TO_CLOSE_RETURN,DATE_HISTORICAL_MIN_CLOSE_TO_CLOSE_RETURN,HISTORICAL_VOLATILITY,DATE_HISTORICAL_VOLATILITY,HISTORICAL_HIGH,DATE_HISTORICAL_HIGH,HISTORICAL_LOW,DATE_HISTORICAL_LOW,MAX_VOLUME,DATE_MAX_VOLUME
1609,2106,MEL,19971107,12.77,12.9395,12.5795,12.7845,12.7845,5374000,14.6895,3.39,12.85313897,0,9.370561713,0,68614336.33,5752487.077,0.934204619,0.028191073,-0.020344828,0.001135474,-0.021455939,0.02861799,0.023877677,0.379046372,1.045705928,19970603,-0.09207451,19960308,0.116678688,19971028,14.5645,19971007,12.7845,19971107,146816000,19961112
1610,2105,MEL,19971111,12.875,12.9545,12.72,12.9545,12.9545,2586000,14.6895,3.39,12.85711391,1,9.40622279,1,33298198,5450916.879,0.4744156,0.018213592,0.013297352,0.006174757,0.007078885,0.018435535,0.023631865,0.375144231,1.045705928,19970603,-0.09207451,19960308,0.116678688,19971028,14.5645,19971007,12.9545,19971111,146816000,19961112
1611,2104,MEL,19971112,12.59,12.845,12.4395,12.4845,12.4845,4020800,14.6895,3.39,12.8425016,0,9.436852414,0,50620531.73,5314715.271,0.756540999,0.032208102,-0.036280829,-0.008379666,-0.028136941,0.032597773,0.024444266,0.388040688,1.045705928,19970603,-0.09207451,19960308,0.116678688,19971028,14.5645,19971007,12.4845,19971112,146816000,19961112
1612,2103,MEL,19971113,12.4845,12.675,12.345,12.4845,12.4845,4240800,14.6895,3.39,12.82846232,0,9.467177266,0,53016361.2,5212437.627,0.813592469,0.026432777,0,0,0,0.02673147,0.02319362,0.368187305,1.045705928,19970603,-0.09207451,19960308,0.116678688,19971028,14.5645,19971007,12.4845,19971113,146816000,19961112
1613,2102,MEL,19971114,12.4845,12.9845,12.39,12.89,12.89,3184400,14.6895,3.39,12.83087557,1,9.501235203,1,40616491.27,5019291.186,0.63443221,0.047619048,0.032480276,0.032480276,0,0.047982244,0.023392861,0.371350155,1.045705928,19970603,-0.09207451,19960308,0.116678688,19971028,14.5645,19971007,12.89,19971114,146816000,19961112
1614,2101,MEL,19971118,13.2045,13.5,12.9845,13.1895,13.1895,6079600,14.6895,3.39,12.84493927,1,9.537934356,1,80400683.47,5120272.978,1.18735857,0.039039721,0.023235066,-0.001135976,0.024398759,0.039701182,0.024010247,0.381150849,1.045705928,19970603,-0.09207451,19960308,0.116678688,19971028,14.5645,19971007,13.1895,19971118,146816000,19961112
1615,2100,MEL,19971119,13.7345,13.9095,13.39,13.9095,13.9095,6386800,14.6895,3.39,12.88668675,1,9.581432521,1,87731213.73,5240894.599,1.218646908,0.037824457,0.054588878,0.012741636,0.041320748,0.03879761,0.026322945,0.417863797,1.045705928,19970603,-0.09207451,19960308,0.116678688,19971028,14.5645,19971007,13.9095,19971119,146816000,19961112
1616,2099,MEL,19971120,13.9095,13.97,13.515,13.9395,13.9395,5561200,14.6895,3.39,12.92797354,1,9.624796377,1,76789976.47,5271399.875,1.054975933,0.032711456,0.002156799,0.002156799,0,0.033666297,0.026258365,0.416838614,1.045705928,19970603,-0.09207451,19960308,0.116678688,19971028,14.5645,19971007,13.9395,19971120,146816000,19961112
1617,2098,MEL,19971121,14.3295,14.5645,14.0645,14.3595,14.3595,7344000,14.6895,3.39,12.98411184,1,9.671907856,1,105235848,5468790.363,1.342892946,0.034893053,0.030130206,0.002093583,0.027978048,0.035550499,0.026747648,0.424605756,1.045705928,19970603,-0.09207451,19960308,0.116678688,19971028,14.5645,19971007,14.3595,19971121,146816000,19961112
1618,2097,MEL,19971125,14.015,14.345,13.89,13.9095,13.9095,2586400,14.6895,3.39,13.02040157,1,9.714072951,1,36334178.27,5194276.995,0.497932629,0.032465216,-0.031338139,-0.007527649,-0.023991086,0.032757379,0.027984676,0.444242967,1.045705928,19970603,-0.09207451,19960308,0.116678688,19971028,14.5645,19971007,13.9095,19971125,146816000,19961112
